Table Name:,Pri-2012 Female Employee White Collar
Table Identity:,3553
Provider Domain:,soa.org
Provider Name:,Retirement Plans Experience Committee
Table Reference:,"Society of Actuaries, pri-2012-mort-tables-amount.xlsx, Sheet 'White Collar', https://www.soa.org/globalassets/assets/files/resources/experience-studies/2019/pri-2012-mort-tables-amount.xlsx"
Content Type:,Annuitant Mortality
Table Description:,"Pri-2012 Amount-weighted Mortality Table - Female Employee White Collar. Ages 18-80. Base Year January 1, 2012 - December 31, 2012."
EffDate:,
Comments:,Study Data: The primary focus of this study was a comprehensive review of recent mortality experience of private-sector retirement plans in the United States. The final dataset upon which this study has been based includes approximately 16 million life-years of exposure and 343 thousand deaths from private pension plans across the United States.  Data certified: 05/2019.
Keywords:,"Aggregate, Annuitant Mortality, United States of America"

Table # ,1
Table Description:,"Pri-2012 Amount-weighted Mortality Table - Female Employee White Collar. Ages 18-80. Base Year January 1, 2012 - December 31, 2012."
Nation:,United States of America
Scaling Factor:,0
Data Type:,Floating Point
"Row, Column (if applicable)->id:",Age
"Row, Column (if applicable)->ScaleType:",Age
"Row, Column (if applicable)->AxisName:",Age
"Row, Column (if applicable)->MinScaleValue:",18
"Row, Column (if applicable)->MaxScaleValue:",80
"Row, Column (if applicable)->Increment:",1

Row\Column,1
18,0.00014
19,0.00014
20,0.00014
21,0.00014
22,0.00015
23,0.00017
24,0.00018
25,0.00018
26,0.00018
27,0.00018
28,0.00018
29,0.00019
30,0.00019
31,0.0002
32,0.00021
33,0.00023
34,0.00024
35,0.00026
36,0.00028
37,0.00031
38,0.00033
39,0.00036
40,0.00039
41,0.00043
42,0.00046
43,0.0005
44,0.00055
45,0.00059
46,0.00065
47,0.0007
48,0.00076
49,0.00083
50,0.0009
51,0.00098
52,0.00106
53,0.00115
54,0.00125
55,0.00136
56,0.00147
57,0.0016
58,0.00174
59,0.00189
60,0.00205
61,0.00223
62,0.00242
63,0.00263
64,0.00285
65,0.0031
66,0.00348
67,0.00392
68,0.00441
69,0.00496
70,0.00558
71,0.00628
72,0.00706
73,0.00795
74,0.00894
75,0.01006
76,0.01131
77,0.01273
78,0.01432
79,0.01611
80,0.01812
